id,title,scan_url,card_type_id,card_rarity_id,card_set_id,type_id,card_number,set_raw,card_type_raw,pokemon_type_raw,rarity_raw
6078,Terrakion,NULL,0,0,0,0,151,"Boundaries Crossed","Pokémon - Basic",Fighting,"Secret Rare"
6079,Altaria,NULL,0,0,0,0,152,"Boundaries Crossed","Pokémon - Stage 1",Dragon,"Secret Rare"
6080,Turtwig,NULL,0,0,0,0,1,"Plasma Storm","Pokémon - Basic",Grass,Common
6081,Grotle,NULL,0,0,0,0,2,"Plasma Storm","Pokémon - Stage 1",Grass,Uncommon
6082,Torterra,NULL,0,0,0,0,3,"Plasma Storm","Pokémon - Stage 2",Grass,Rare
6083,Combee,NULL,0,0,0,0,4,"Plasma Storm","Pokémon - Basic",Grass,Common
6084,Vespiquen,NULL,0,0,0,0,5,"Plasma Storm","Pokémon - Stage 1",Grass,Rare
6085,Cherubi,NULL,0,0,0,0,6,"Plasma Storm","Pokémon - Basic",Grass,Common
6086,Cherrim,NULL,0,0,0,0,7,"Plasma Storm","Pokémon - Stage 1",Grass,Rare
6087,Sewaddle,NULL,0,0,0,0,8,"Plasma Storm","Pokémon - Basic",Grass,Common
6088,Swadloon,NULL,0,0,0,0,9,"Plasma Storm","Pokémon - Stage 1",Grass,Uncommon
6089,Leavanny,NULL,0,0,0,0,10,"Plasma Storm","Pokémon - Stage 2",Grass,Rare
6090,Maractus,NULL,0,0,0,0,11,"Plasma Storm","Pokémon - Basic",Grass,Uncommon
6091,Foongus,NULL,0,0,0,0,12,"Plasma Storm","Pokémon - Basic",Grass,Common
6092,Amoonguss,NULL,0,0,0,0,13,"Plasma Storm","Pokémon - Stage 1",Grass,Uncommon
6093,Moltres-EX,NULL,0,0,0,0,14,"Plasma Storm","Pokémon - Basic",Fire,"Ultra Rare"
6094,Chimchar,NULL,0,0,0,0,15,"Plasma Storm","Pokémon - Basic",Fire,Common
6095,Monferno,NULL,0,0,0,0,16,"Plasma Storm","Pokémon - Stage 1",Fire,Uncommon
6096,Infernape,NULL,0,0,0,0,17,"Plasma Storm","Pokémon - Stage 2",Fire,"Rare Holo"
6097,Victini-EX,NULL,0,0,0,0,18,"Plasma Storm","Pokémon - Basic",Fire,"Ultra Rare"
6098,Pansear,NULL,0,0,0,0,19,"Plasma Storm","Pokémon - Basic",Fire,Common
6099,Simisear,NULL,0,0,0,0,20,"Plasma Storm","Pokémon - Stage 1",Fire,Uncommon
6100,Litwick,NULL,0,0,0,0,21,"Plasma Storm","Pokémon - Basic",Fire,Common
6101,Lampent,NULL,0,0,0,0,22,"Plasma Storm","Pokémon - Stage 1",Fire,Uncommon
6102,Heatmor,NULL,0,0,0,0,23,"Plasma Storm","Pokémon - Basic",Fire,Uncommon
6103,Squirtle,NULL,0,0,0,0,24,"Plasma Storm","Pokémon - Basic",Water,Common
6104,Articuno-EX,NULL,0,0,0,0,25,"Plasma Storm","Pokémon - Basic",Water,"Ultra Rare"
6105,Swinub,NULL,0,0,0,0,26,"Plasma Storm","Pokémon - Basic",Water,Common
6106,Piloswine,NULL,0,0,0,0,27,"Plasma Storm","Pokémon - Stage 1",Water,Uncommon
6107,Mamoswine,NULL,0,0,0,0,28,"Plasma Storm","Pokémon - Stage 2",Water,Rare
6108,Lotad,NULL,0,0,0,0,29,"Plasma Storm","Pokémon - Basic",Water,Common
6109,Lombre,NULL,0,0,0,0,30,"Plasma Storm","Pokémon - Stage 1",Water,Uncommon
6110,Ludicolo,NULL,0,0,0,0,31,"Plasma Storm","Pokémon - Stage 2",Water,Rare
6111,Carvanha,NULL,0,0,0,0,32,"Plasma Storm","Pokémon - Basic",Water,Common
6112,Sharpedo,NULL,0,0,0,0,33,"Plasma Storm","Pokémon - Stage 1",Water,Rare
6113,Manaphy,NULL,0,0,0,0,34,"Plasma Storm","Pokémon - Basic",Water,"Rare Holo"
6114,Vanillite,NULL,0,0,0,0,35,"Plasma Storm","Pokémon - Basic",Water,Common
6115,Vanillish,NULL,0,0,0,0,36,"Plasma Storm","Pokémon - Stage 1",Water,Uncommon
6116,Vanilluxe,NULL,0,0,0,0,37,"Plasma Storm","Pokémon - Stage 2",Water,Rare
6117,Frillish,NULL,0,0,0,0,38,"Plasma Storm","Pokémon - Basic",Water,Common
6118,Jellicent,NULL,0,0,0,0,39,"Plasma Storm","Pokémon - Stage 1",Water,Rare
6119,Cubchoo,NULL,0,0,0,0,40,"Plasma Storm","Pokémon - Basic",Water,Common
6120,Beartic,NULL,0,0,0,0,41,"Plasma Storm","Pokémon - Stage 1",Water,Rare
6121,Magnemite,NULL,0,0,0,0,42,"Plasma Storm","Pokémon - Basic",Lightning,Common
6122,Magnemite,NULL,0,0,0,0,43,"Plasma Storm","Pokémon - Basic",Lightning,Common
6123,Magneton,NULL,0,0,0,0,44,"Plasma Storm","Pokémon - Stage 1",Lightning,Uncommon
6124,Magneton,NULL,0,0,0,0,45,"Plasma Storm","Pokémon - Stage 1",Lightning,Uncommon
6125,Magnezone,NULL,0,0,0,0,46,"Plasma Storm","Pokémon - Stage 2",Lightning,"Rare Holo"
6126,Magnezone,NULL,0,0,0,0,47,"Plasma Storm","Pokémon - Stage 2",Lightning,Rare
6127,Zapdos-EX,NULL,0,0,0,0,48,"Plasma Storm","Pokémon - Basic",Lightning,"Ultra Rare"
6128,Rotom,NULL,0,0,0,0,49,"Plasma Storm","Pokémon - Basic",Lightning,Uncommon
6129,Joltik,NULL,0,0,0,0,50,"Plasma Storm","Pokémon - Basic",Lightning,Common
6130,Galvantula,NULL,0,0,0,0,51,"Plasma Storm","Pokémon - Stage 1",Lightning,Uncommon
6131,Zubat,NULL,0,0,0,0,52,"Plasma Storm","Pokémon - Basic",Psychic,Common
6132,Zubat,NULL,0,0,0,0,53,"Plasma Storm","Pokémon - Basic",Psychic,Common
6133,Golbat,NULL,0,0,0,0,54,"Plasma Storm","Pokémon - Stage 1",Psychic,Uncommon
6134,Crobat,NULL,0,0,0,0,55,"Plasma Storm","Pokémon - Stage 2",Psychic,"Rare Holo"
6135,Koffing,NULL,0,0,0,0,56,"Plasma Storm","Pokémon - Basic",Psychic,Common
6136,Koffing,NULL,0,0,0,0,57,"Plasma Storm","Pokémon - Basic",Psychic,Uncommon
6137,Weezing,NULL,0,0,0,0,58,"Plasma Storm","Pokémon - Stage 1",Psychic,"Rare Holo"
6138,Ralts,NULL,0,0,0,0,59,"Plasma Storm","Pokémon - Basic",Psychic,Common
6139,Kirlia,NULL,0,0,0,0,60,"Plasma Storm","Pokémon - Stage 1",Psychic,Uncommon
6140,Gallade,NULL,0,0,0,0,61,"Plasma Storm","Pokémon - Stage 2",Psychic,"Rare Holo"
6141,Giratina,NULL,0,0,0,0,62,"Plasma Storm","Pokémon - Basic",Psychic,Rare
6142,Trubbish,NULL,0,0,0,0,63,"Plasma Storm","Pokémon - Basic",Psychic,Uncommon
6143,Trubbish,NULL,0,0,0,0,64,"Plasma Storm","Pokémon - Basic",Psychic,Common
6144,Trubbish,NULL,0,0,0,0,65,"Plasma Storm","Pokémon - Basic",Psychic,Common
6145,Garbodor,NULL,0,0,0,0,66,"Plasma Storm","Pokémon - Stage 1",Psychic,"Rare Holo"
6146,Garbodor,NULL,0,0,0,0,67,"Plasma Storm","Pokémon - Stage 1",Psychic,Rare
6147,Elgyem,NULL,0,0,0,0,68,"Plasma Storm","Pokémon - Basic",Psychic,Common
6148,Elgyem,NULL,0,0,0,0,69,"Plasma Storm","Pokémon - Basic",Psychic,Uncommon
6149,Beheeyem,NULL,0,0,0,0,70,"Plasma Storm","Pokémon - Stage 1",Psychic,Rare
6150,Phanpy,NULL,0,0,0,0,71,"Plasma Storm","Pokémon - Basic",Fighting,Common
6151,Donphan,NULL,0,0,0,0,72,"Plasma Storm","Pokémon - Stage 1",Fighting,Uncommon
6152,Lunatone,NULL,0,0,0,0,73,"Plasma Storm","Pokémon - Basic",Fighting,Uncommon
6153,Solrock,NULL,0,0,0,0,74,"Plasma Storm","Pokémon - Basic",Fighting,Uncommon
6154,Riolu,NULL,0,0,0,0,75,"Plasma Storm","Pokémon - Basic",Fighting,Common
6155,Riolu,NULL,0,0,0,0,76,"Plasma Storm","Pokémon - Basic",Fighting,Common
6156,Lucario,NULL,0,0,0,0,77,"Plasma Storm","Pokémon - Stage 1",Fighting,Uncommon
6157,Lucario,NULL,0,0,0,0,78,"Plasma Storm","Pokémon - Stage 1",Fighting,"Rare Holo"
6158,Timburr,NULL,0,0,0,0,79,"Plasma Storm","Pokémon - Basic",Fighting,Common
6159,Gurdurr,NULL,0,0,0,0,80,"Plasma Storm","Pokémon - Stage 1",Fighting,Uncommon
6160,Conkeldurr,NULL,0,0,0,0,81,"Plasma Storm","Pokémon - Stage 2",Fighting,Rare
6161,Purrloin,NULL,0,0,0,0,82,"Plasma Storm","Pokémon - Basic",Darkness,Common
6162,Purrloin,NULL,0,0,0,0,83,"Plasma Storm","Pokémon - Basic",Darkness,Common
6163,Liepard,NULL,0,0,0,0,84,"Plasma Storm","Pokémon - Stage 1",Darkness,Rare
6164,Scraggy,NULL,0,0,0,0,85,"Plasma Storm","Pokémon - Basic",Darkness,Common
6165,Scrafty,NULL,0,0,0,0,86,"Plasma Storm","Pokémon - Stage 1",Darkness,Rare
6166,Skarmory,NULL,0,0,0,0,87,"Plasma Storm","Pokémon - Basic",Metal,Rare
6167,Klink,NULL,0,0,0,0,88,"Plasma Storm","Pokémon - Basic",Metal,Common
6168,Klang,NULL,0,0,0,0,89,"Plasma Storm","Pokémon - Stage 1",Metal,Uncommon
6169,Klinklang,NULL,0,0,0,0,90,"Plasma Storm","Pokémon - Stage 2",Metal,"Rare Holo"
6170,Durant,NULL,0,0,0,0,91,"Plasma Storm","Pokémon - Basic",Metal,Uncommon
6171,Durant,NULL,0,0,0,0,92,"Plasma Storm","Pokémon - Basic",Metal,Uncommon
6172,Cobalion-EX,NULL,0,0,0,0,93,"Plasma Storm","Pokémon - Basic",Metal,"Ultra Rare"
6173,Druddigon,NULL,0,0,0,0,94,"Plasma Storm","Pokémon - Basic",Dragon,Rare
6174,"Black Kyurem-EX",NULL,0,0,0,0,95,"Plasma Storm","Pokémon - Basic",Dragon,"Ultra Rare"
6175,"White Kyurem-EX",NULL,0,0,0,0,96,"Plasma Storm","Pokémon - Basic",Dragon,"Ultra Rare"
6176,Clefairy,NULL,0,0,0,0,97,"Plasma Storm","Pokémon - Basic",Colorless,Common
6177,Clefable,NULL,0,0,0,0,98,"Plasma Storm","Pokémon - Stage 1",Colorless,Rare
6178,Doduo,NULL,0,0,0,0,99,"Plasma Storm","Pokémon - Basic",Colorless,Common
6179,Dodrio,NULL,0,0,0,0,100,"Plasma Storm","Pokémon - Stage 1",Colorless,Rare
6180,Snorlax,NULL,0,0,0,0,101,"Plasma Storm","Pokémon - Basic",Colorless,Rare
6181,Togepi,NULL,0,0,0,0,102,"Plasma Storm","Pokémon - Basic",Colorless,Common
6182,Togetic,NULL,0,0,0,0,103,"Plasma Storm","Pokémon - Stage 1",Colorless,Uncommon
6183,Togekiss,NULL,0,0,0,0,104,"Plasma Storm","Pokémon - Stage 2",Colorless,"Rare Holo"
6184,Whismur,NULL,0,0,0,0,105,"Plasma Storm","Pokémon - Basic",Colorless,Common
6185,Loudred,NULL,0,0,0,0,106,"Plasma Storm","Pokémon - Stage 1",Colorless,Uncommon
6186,Exploud,NULL,0,0,0,0,107,"Plasma Storm","Pokémon - Stage 2",Colorless,Rare
6187,Lugia-EX,NULL,0,0,0,0,108,"Plasma Storm","Pokémon - Basic",Colorless,"Ultra Rare"
6188,Skitty,NULL,0,0,0,0,109,"Plasma Storm","Pokémon - Basic",Colorless,Common
6189,Patrat,NULL,0,0,0,0,110,"Plasma Storm","Pokémon - Basic",Colorless,Common
6190,Patrat,NULL,0,0,0,0,111,"Plasma Storm","Pokémon - Basic",Colorless,Common
6191,Watchog,NULL,0,0,0,0,112,"Plasma Storm","Pokémon - Stage 1",Colorless,Uncommon
6192,Watchog,NULL,0,0,0,0,113,"Plasma Storm","Pokémon - Stage 1",Colorless,Rare
6193,Bouffalant,NULL,0,0,0,0,114,"Plasma Storm","Pokémon - Basic",Colorless,Rare
6194,Rufflet,NULL,0,0,0,0,115,"Plasma Storm","Pokémon - Basic",Colorless,Common
6195,Braviary,NULL,0,0,0,0,116,"Plasma Storm","Pokémon - Stage 1",Colorless,Rare
6196,Bicycle,NULL,0,0,0,0,117,"Plasma Storm","Trainer - Item",n/a,Uncommon
6197,Colress,NULL,0,0,0,0,118,"Plasma Storm","Trainer - Supporter",n/a,Uncommon
6198,"Colress Machine",NULL,0,0,0,0,119,"Plasma Storm","Trainer - Item",n/a,Uncommon
6199,"Escape Rope",NULL,0,0,0,0,120,"Plasma Storm","Trainer - Item",n/a,Uncommon
6200,Ether,NULL,0,0,0,0,121,"Plasma Storm","Trainer - Item",n/a,Uncommon
6201,Eviolite,NULL,0,0,0,0,122,"Plasma Storm","Trainer - Pokémon Tool",n/a,Uncommon
6202,"Hypnotoxic Laser",NULL,0,0,0,0,123,"Plasma Storm","Trainer - Item",n/a,Uncommon
6203,"Plasma Frigate",NULL,0,0,0,0,124,"Plasma Storm","Trainer - Stadium",n/a,Uncommon
6204,"Team Plasma Grunt",NULL,0,0,0,0,125,"Plasma Storm","Trainer - Supporter",n/a,Uncommon
6205,"Virbank City Gym",NULL,0,0,0,0,126,"Plasma Storm","Trainer - Stadium",n/a,Uncommon
6206,"Plasma Energy",NULL,0,0,0,0,127,"Plasma Storm","Energy - Special Energy",n/a,Uncommon
6207,"Dowsing Machine",NULL,0,0,0,0,128,"Plasma Storm","Trainer - Item - ACE SPEC",n/a,"Ultra Rare"
6208,"Scramble Switch",NULL,0,0,0,0,129,"Plasma Storm","Trainer - Item - ACE SPEC",n/a,"Ultra Rare"
6209,"Victory Piece",NULL,0,0,0,0,130,"Plasma Storm","Trainer - Item - ACE SPEC",n/a,"Ultra Rare"
6210,Victini-EX,NULL,0,0,0,0,131,"Plasma Storm","Pokémon - Basic",Fire,"Ultra Rare"
6211,Articuno-EX,NULL,0,0,0,0,132,"Plasma Storm","Pokémon - Basic",Water,"Ultra Rare"
6212,Cobalion-EX,NULL,0,0,0,0,133,"Plasma Storm","Pokémon - Basic",Metal,"Ultra Rare"
6213,Lugia-EX,NULL,0,0,0,0,134,"Plasma Storm","Pokémon - Basic",Colorless,"Ultra Rare"
6214,Colress,NULL,0,0,0,0,135,"Plasma Storm","Trainer - Supporter",n/a,"Ultra Rare"
6215,Charizard,NULL,0,0,0,0,136,"Plasma Storm","Pokémon - Stage 2",Fire,"Secret Rare"
6216,Blastoise,NULL,0,0,0,0,137,"Plasma Storm","Pokémon - Stage 2",Water,"Secret Rare"
6217,Weedle,NULL,0,0,0,0,1,"Plasma Freeze","Pokémon - Basic",Grass,Common
6218,Kakuna,NULL,0,0,0,0,2,"Plasma Freeze","Pokémon - Stage 1",Grass,Uncommon
6219,Beedrill,NULL,0,0,0,0,3,"Plasma Freeze","Pokémon - Stage 2",Grass,Rare
6220,Exeggcute,NULL,0,0,0,0,4,"Plasma Freeze","Pokémon - Basic",Grass,Uncommon
6221,Exeggutor,NULL,0,0,0,0,5,"Plasma Freeze","Pokémon - Stage 1",Grass,Rare
6222,Treecko,NULL,0,0,0,0,6,"Plasma Freeze","Pokémon - Basic",Grass,Common
6223,Grovyle,NULL,0,0,0,0,7,"Plasma Freeze","Pokémon - Stage 1",Grass,Uncommon
6224,Sceptile,NULL,0,0,0,0,8,"Plasma Freeze","Pokémon - Stage 2",Grass,"Rare Holo"
6225,Cacnea,NULL,0,0,0,0,9,"Plasma Freeze","Pokémon - Basic",Grass,Common
6226,Cacturne,NULL,0,0,0,0,10,"Plasma Freeze","Pokémon - Stage 1",Grass,Rare
6227,Leafeon,NULL,0,0,0,0,11,"Plasma Freeze","Pokémon - Stage 1",Grass,Rare
6228,Flareon,NULL,0,0,0,0,12,"Plasma Freeze","Pokémon - Stage 1",Fire,Uncommon
6229,Heatran-EX,NULL,0,0,0,0,13,"Plasma Freeze","Pokémon - Basic",Fire,"Ultra Rare"
6230,Litwick,NULL,0,0,0,0,14,"Plasma Freeze","Pokémon - Basic",Fire,Common
6231,Lampent,NULL,0,0,0,0,15,"Plasma Freeze","Pokémon - Stage 1",Fire,Uncommon
6232,Chandelure,NULL,0,0,0,0,16,"Plasma Freeze","Pokémon - Stage 2",Fire,"Rare Holo"
6233,Reshiram,NULL,0,0,0,0,17,"Plasma Freeze","Pokémon - Basic",Fire,"Rare Holo"
6234,Horsea,NULL,0,0,0,0,18,"Plasma Freeze","Pokémon - Basic",Water,Common
6235,Seadra,NULL,0,0,0,0,19,"Plasma Freeze","Pokémon - Stage 1",Water,Uncommon
6236,Vaporeon,NULL,0,0,0,0,20,"Plasma Freeze","Pokémon - Stage 1",Water,Uncommon
6237,Wooper,NULL,0,0,0,0,21,"Plasma Freeze","Pokémon - Basic",Water,Common
6238,Quagsire,NULL,0,0,0,0,22,"Plasma Freeze","Pokémon - Stage 1",Water,Rare
6239,Glaceon,NULL,0,0,0,0,23,"Plasma Freeze","Pokémon - Stage 1",Water,Rare
6240,Tympole,NULL,0,0,0,0,24,"Plasma Freeze","Pokémon - Basic",Water,Common
6241,Palpitoad,NULL,0,0,0,0,25,"Plasma Freeze","Pokémon - Stage 1",Water,Uncommon
6242,Seismitoad,NULL,0,0,0,0,26,"Plasma Freeze","Pokémon - Stage 2",Water,Rare
6243,Vanillite,NULL,0,0,0,0,27,"Plasma Freeze","Pokémon - Basic",Water,Common
6244,Vanillish,NULL,0,0,0,0,28,"Plasma Freeze","Pokémon - Stage 1",Water,Uncommon
6245,Vanilluxe,NULL,0,0,0,0,29,"Plasma Freeze","Pokémon - Stage 2",Water,Rare
6246,Cryogonal,NULL,0,0,0,0,30,"Plasma Freeze","Pokémon - Basic",Water,Uncommon
6247,Kyurem,NULL,0,0,0,0,31,"Plasma Freeze","Pokémon - Basic",Water,"Rare Holo"
6248,Voltorb,NULL,0,0,0,0,32,"Plasma Freeze","Pokémon - Basic",Lightning,Common
6249,Electrode,NULL,0,0,0,0,33,"Plasma Freeze","Pokémon - Stage 1",Lightning,"Rare Holo"
6250,Jolteon,NULL,0,0,0,0,34,"Plasma Freeze","Pokémon - Stage 1",Lightning,Uncommon
6251,Chinchou,NULL,0,0,0,0,35,"Plasma Freeze","Pokémon - Basic",Lightning,Common
6252,Lanturn,NULL,0,0,0,0,36,"Plasma Freeze","Pokémon - Stage 1",Lightning,Uncommon
6253,Pachirisu,NULL,0,0,0,0,37,"Plasma Freeze","Pokémon - Basic",Lightning,Common
6254,Thundurus-EX,NULL,0,0,0,0,38,"Plasma Freeze","Pokémon - Basic",Lightning,"Ultra Rare"
6255,Zekrom,NULL,0,0,0,0,39,"Plasma Freeze","Pokémon - Basic",Lightning,"Rare Holo"
6256,"Nidoran Female",NULL,0,0,0,0,40,"Plasma Freeze","Pokémon - Basic",Psychic,Common
6257,Nidorina,NULL,0,0,0,0,41,"Plasma Freeze","Pokémon - Stage 1",Psychic,Uncommon
6258,Nidoqueen,NULL,0,0,0,0,42,"Plasma Freeze","Pokémon - Stage 2",Psychic,Rare
6259,"Nidoran Male",NULL,0,0,0,0,43,"Plasma Freeze","Pokémon - Basic",Psychic,Common
6260,Nidorino,NULL,0,0,0,0,44,"Plasma Freeze","Pokémon - Stage 1",Psychic,Uncommon
6261,Grimer,NULL,0,0,0,0,45,"Plasma Freeze","Pokémon - Basic",Psychic,Common
6262,Muk,NULL,0,0,0,0,46,"Plasma Freeze","Pokémon - Stage 1",Psychic,Rare
6263,"Mr. Mime",NULL,0,0,0,0,47,"Plasma Freeze","Pokémon - Basic",Psychic,Rare
6264,Espeon,NULL,0,0,0,0,48,"Plasma Freeze","Pokémon - Stage 1",Psychic,Uncommon
6265,Sableye,NULL,0,0,0,0,49,"Plasma Freeze","Pokémon - Basic",Psychic,Rare
6266,Beldum,NULL,0,0,0,0,50,"Plasma Freeze","Pokémon - Basic",Psychic,Common
6267,Metang,NULL,0,0,0,0,51,"Plasma Freeze","Pokémon - Stage 1",Psychic,Uncommon
6268,Metagross,NULL,0,0,0,0,52,"Plasma Freeze","Pokémon - Stage 2",Psychic,"Rare Holo"
6269,Deoxys-EX,NULL,0,0,0,0,53,"Plasma Freeze","Pokémon - Basic",Psychic,"Ultra Rare"
6270,Yamask,NULL,0,0,0,0,54,"Plasma Freeze","Pokémon - Basic",Psychic,Common
6271,Yamask,NULL,0,0,0,0,55,"Plasma Freeze","Pokémon - Basic",Psychic,Common
6272,Cofagrigus,NULL,0,0,0,0,56,"Plasma Freeze","Pokémon - Stage 1",Psychic,"Rare Holo"
6273,Cofagrigus,NULL,0,0,0,0,57,"Plasma Freeze","Pokémon - Stage 1",Psychic,Rare
6274,Nidoking,NULL,0,0,0,0,58,"Plasma Freeze","Pokémon - Stage 2",Fighting,Rare
6275,Mankey,NULL,0,0,0,0,59,"Plasma Freeze","Pokémon - Basic",Fighting,Common
6276,Primeape,NULL,0,0,0,0,60,"Plasma Freeze","Pokémon - Stage 1",Fighting,Common
6277,Onix,NULL,0,0,0,0,61,"Plasma Freeze","Pokémon - Basic",Fighting,Uncommon
6278,Makuhita,NULL,0,0,0,0,62,"Plasma Freeze","Pokémon - Basic",Fighting,Common
6279,Hariyama,NULL,0,0,0,0,63,"Plasma Freeze","Pokémon - Stage 1",Fighting,Rare
6280,Umbreon,NULL,0,0,0,0,64,"Plasma Freeze","Pokémon - Stage 1",Darkness,"Rare Holo"
6281,Sneasel,NULL,0,0,0,0,65,"Plasma Freeze","Pokémon - Basic",Darkness,Common
6282,Weavile,NULL,0,0,0,0,66,"Plasma Freeze","Pokémon - Stage 1",Darkness,Rare
6283,Absol,NULL,0,0,0,0,67,"Plasma Freeze","Pokémon - Basic",Darkness,"Rare Holo"
6284,Sandile,NULL,0,0,0,0,68,"Plasma Freeze","Pokémon - Basic",Darkness,Common
6285,Krokorok,NULL,0,0,0,0,69,"Plasma Freeze","Pokémon - Stage 1",Darkness,Uncommon
6286,Krookodile,NULL,0,0,0,0,70,"Plasma Freeze","Pokémon - Stage 2",Darkness,Rare
6287,Pawniard,NULL,0,0,0,0,71,"Plasma Freeze","Pokémon - Basic",Darkness,Common
6288,Pawniard,NULL,0,0,0,0,72,"Plasma Freeze","Pokémon - Basic",Darkness,Common
6289,Bisharp,NULL,0,0,0,0,73,"Plasma Freeze","Pokémon - Stage 1",Darkness,Rare
6290,Bisharp,NULL,0,0,0,0,74,"Plasma Freeze","Pokémon - Stage 1",Darkness,Uncommon
6291,Deino,NULL,0,0,0,0,75,"Plasma Freeze","Pokémon - Basic",Darkness,Common
6292,Deino,NULL,0,0,0,0,76,"Plasma Freeze","Pokémon - Basic",Darkness,Common
6293,Zweilous,NULL,0,0,0,0,77,"Plasma Freeze","Pokémon - Stage 1",Darkness,Uncommon
6294,Hydreigon,NULL,0,0,0,0,78,"Plasma Freeze","Pokémon - Stage 2",Darkness,"Rare Holo"
6295,Steelix,NULL,0,0,0,0,79,"Plasma Freeze","Pokémon - Stage 1",Metal,Rare
6296,Mawile,NULL,0,0,0,0,80,"Plasma Freeze","Pokémon - Basic",Metal,Uncommon
6297,Dratini,NULL,0,0,0,0,81,"Plasma Freeze","Pokémon - Basic",Dragon,Common
6298,Dragonair,NULL,0,0,0,0,82,"Plasma Freeze","Pokémon - Stage 1",Dragon,Uncommon
6299,Dragonite,NULL,0,0,0,0,83,"Plasma Freeze","Pokémon - Stage 2",Dragon,"Rare Holo"
6300,Kingdra,NULL,0,0,0,0,84,"Plasma Freeze","Pokémon - Stage 2",Dragon,"Rare Holo"
6301,Latias-EX,NULL,0,0,0,0,85,"Plasma Freeze","Pokémon - Basic",Dragon,"Ultra Rare"
6302,Latios-EX,NULL,0,0,0,0,86,"Plasma Freeze","Pokémon - Basic",Dragon,"Ultra Rare"
6303,Rattata,NULL,0,0,0,0,87,"Plasma Freeze","Pokémon - Basic",Colorless,Common
6304,Raticate,NULL,0,0,0,0,88,"Plasma Freeze","Pokémon - Stage 1",Colorless,Rare
6305,Eevee,NULL,0,0,0,0,89,"Plasma Freeze","Pokémon - Basic",Colorless,Common
6306,Eevee,NULL,0,0,0,0,90,"Plasma Freeze","Pokémon - Basic",Colorless,Common
6307,Hoothoot,NULL,0,0,0,0,91,"Plasma Freeze","Pokémon - Basic",Colorless,Common
6308,Noctowl,NULL,0,0,0,0,92,"Plasma Freeze","Pokémon - Stage 1",Colorless,Uncommon
6309,Miltank,NULL,0,0,0,0,93,"Plasma Freeze","Pokémon - Basic",Colorless,Uncommon
6310,Kecleon,NULL,0,0,0,0,94,"Plasma Freeze","Pokémon - Basic",Colorless,Rare
6311,Starly,NULL,0,0,0,0,95,"Plasma Freeze","Pokémon - Basic",Colorless,Common
6312,Staravia,NULL,0,0,0,0,96,"Plasma Freeze","Pokémon - Stage 1",Colorless,Uncommon
6313,Staraptor,NULL,0,0,0,0,97,"Plasma Freeze","Pokémon - Stage 2",Colorless,Rare
6314,Tornadus-EX,NULL,0,0,0,0,98,"Plasma Freeze","Pokémon - Basic",Colorless,"Ultra Rare"
6315,"Float Stone",NULL,0,0,0,0,99,"Plasma Freeze","Trainer - Pokémon Tool",n/a,Uncommon
6316,"Frozen City",NULL,0,0,0,0,100,"Plasma Freeze","Trainer - Stadium",n/a,Uncommon
6317,Ghetsis,NULL,0,0,0,0,101,"Plasma Freeze","Trainer - Supporter",n/a,"Rare Holo"
6318,"Shadow Triad",NULL,0,0,0,0,102,"Plasma Freeze","Trainer - Supporter",n/a,Uncommon
6319,"Superior Energy Retrieval",NULL,0,0,0,0,103,"Plasma Freeze","Trainer - Item",n/a,Uncommon
6320,"Team Plasma Badge",NULL,0,0,0,0,104,"Plasma Freeze","Trainer - Pokémon Tool",n/a,Uncommon
6321,"Team Plasma Ball",NULL,0,0,0,0,105,"Plasma Freeze","Trainer - Item",n/a,Uncommon
6322,"Plasma Energy",NULL,0,0,0,0,106,"Plasma Freeze","Energy - Special Energy",n/a,Uncommon
6323,"Life Dew",NULL,0,0,0,0,107,"Plasma Freeze","Trainer - Item - ACE SPEC",n/a,"Rare Holo"
6324,"Rock Guard",NULL,0,0,0,0,108,"Plasma Freeze","Trainer - Item - ACE SPEC",n/a,"Rare Holo"
6325,Heatran-EX,NULL,0,0,0,0,109,"Plasma Freeze","Pokémon - Basic",Fire,"Ultra Rare"
6326,Thundurus-EX,NULL,0,0,0,0,110,"Plasma Freeze","Pokémon - Basic",Lightning,"Ultra Rare"
6327,Deoxys-EX,NULL,0,0,0,0,111,"Plasma Freeze","Pokémon - Basic",Psychic,"Ultra Rare"
6328,Latias-EX,NULL,0,0,0,0,112,"Plasma Freeze","Pokémon - Basic",Dragon,"Ultra Rare"
6329,Latios-EX,NULL,0,0,0,0,113,"Plasma Freeze","Pokémon - Basic",Dragon,"Ultra Rare"
6330,Tornadus-EX,NULL,0,0,0,0,114,"Plasma Freeze","Pokémon - Basic",Colorless,"Ultra Rare"
6331,Ghetsis,NULL,0,0,0,0,115,"Plasma Freeze","Trainer - Supporter",n/a,"Ultra Rare"
6332,"Professor Juniper",NULL,0,0,0,0,116,"Plasma Freeze","Trainer - Supporter",n/a,"Ultra Rare"
6333,Empoleon,NULL,0,0,0,0,117,"Plasma Freeze","Pokémon - Stage 2",Water,"Secret Rare"
6334,Sigilyph,NULL,0,0,0,0,118,"Plasma Freeze","Pokémon - Basic",Psychic,"Secret Rare"
6335,Garbodor,NULL,0,0,0,0,119,"Plasma Freeze","Pokémon - Stage 1",Psychic,"Secret Rare"
6336,Garchomp,NULL,0,0,0,0,120,"Plasma Freeze","Pokémon - Stage 2",Dragon,"Secret Rare"
